"tipo_alteracao";"categoria_alteracao";"natureza_campo";"num_convenio";"cod_tci";"campo";"valor_anterior";"valor_atual"
"alterado";"dados_e_derivados";"dados_origem";"964485";"1-1984603";"situacao_da_analise_suspensiva_pbi";"Análise iniciada";"Analisada e aceita"
"alterado";"dados_e_derivados";"derivado_tempo";"964485";"1-1984603";"urgencia_suspensiva_calc";"Próximos 30 dias";"Vencida"
"alterado";"dados_e_derivados";"dados_origem";"964485";"1-1984603";"situacao_da_analise_suspensiva_dmp";"Análise iniciada";"Analisada e aceita"
"alterado";"derivados_tempo";"derivado_tempo";"964495";"1-1991760";"urgencia_suspensiva_calc";"Próximos 30 dias";"Vencida"
"alterado";"dados_e_derivados";"dados_origem";"964504";"1-1991092";"situacao_da_analise_suspensiva_pbi";"Análise iniciada";"Analisada e aceita"
"alterado";"dados_e_derivados";"derivado_tempo";"964504";"1-1991092";"urgencia_suspensiva_calc";"Próximos 30 dias";"Vencida"
"alterado";"dados_e_derivados";"dados_origem";"964504";"1-1991092";"situacao_da_analise_suspensiva_dmp";"Análise iniciada";"Analisada e aceita"
"alterado";"dados_e_derivados";"dados_origem";"964507";"1-1990139";"situacao_da_analise_suspensiva_pbi";"Analisada com pendências";"Análise iniciada"
"alterado";"dados_e_derivados";"derivado_tempo";"964507";"1-1990139";"urgencia_suspensiva_calc";"Próximos 30 dias";"Vencida"
"alterado";"dados_e_derivados";"dados_origem";"964507";"1-1990139";"situacao_da_analise_suspensiva_dmp";"Analisada com pendências";"Análise iniciada"
"alterado";"dados_e_derivados";"dados_origem";"964937";"1-1991211";"situacao_da_analise_suspensiva_pbi";"Análise iniciada";"Analisada e aceita"
"alterado";"dados_e_derivados";"derivado_tempo";"964937";"1-1991211";"urgencia_suspensiva_calc";"Próximos 30 dias";"Vencida"
"alterado";"dados_e_derivados";"dados_origem";"964937";"1-1991211";"situacao_da_analise_suspensiva_dmp";"Análise iniciada";"Analisada e aceita"
"alterado";"dados_e_derivados";"dados_origem";"964944";"1-1991882";"situacao_da_analise_suspensiva_pbi";"Análise iniciada";"Analisada e aceita"
"alterado";"dados_e_derivados";"derivado_tempo";"964944";"1-1991882";"urgencia_suspensiva_calc";"Próximos 30 dias";"Vencida"
"alterado";"dados_e_derivados";"dados_origem";"964944";"1-1991882";"situacao_da_analise_suspensiva_dmp";"Análise iniciada";"Analisada e aceita"
"alterado";"dados_e_derivados";"dados_origem";"964966";"1-1991139";"situacao_da_analise_suspensiva_pbi";"Análise iniciada";"Analisada e aceita"
"alterado";"dados_e_derivados";"derivado_tempo";"964966";"1-1991139";"urgencia_suspensiva_calc";"Próximos 30 dias";"Vencida"
"alterado";"dados_e_derivados";"dados_origem";"964966";"1-1991139";"situacao_da_analise_suspensiva_dmp";"Análise iniciada";"Analisada e aceita"
"alterado";"dados_e_derivados";"dados_origem";"965403";"1-1991960";"situacao_da_analise_suspensiva_pbi";"Analisada com pendências";"Analisada e rejeitada"
"alterado";"dados_e_derivados";"derivado_tempo";"965403";"1-1991960";"urgencia_suspensiva_calc";"Próximos 30 dias";"Vencida"
"alterado";"dados_e_derivados";"dados_origem";"965403";"1-1991960";"situacao_da_analise_suspensiva_dmp";"Analisada com pendências";"Analisada e rejeitada"
"alterado";"dados_e_derivados";"dados_origem";"965404";"1-1991246";"situacao_da_analise_suspensiva_pbi";"Analisada com pendências";"Análise não iniciada"
"alterado";"dados_e_derivados";"derivado_tempo";"965404";"1-1991246";"urgencia_suspensiva_calc";"Próximos 30 dias";"Vencida"
"alterado";"dados_e_derivados";"dados_origem";"965404";"1-1991246";"situacao_da_analise_suspensiva_dmp";"Analisada com pendências";"Análise não iniciada"
"alterado";"dados_e_derivados";"dados_origem";"965410";"1-1991512";"situacao_da_analise_suspensiva_pbi";"Análise iniciada";"Analisada com pendências"
"alterado";"dados_e_derivados";"derivado_tempo";"965410";"1-1991512";"urgencia_suspensiva_calc";"Próximos 30 dias";"Vencida"
"alterado";"dados_e_derivados";"dados_origem";"965410";"1-1991512";"situacao_da_analise_suspensiva_dmp";"Análise iniciada";"Analisada com pendências"
"alterado";"derivados_tempo";"derivado_tempo";"965734";"1-1990557";"urgencia_suspensiva_calc";"Próximos 30 dias";"Vencida"
"alterado";"dados_e_derivados";"dados_origem";"966003";"1-1990530";"situacao_da_analise_suspensiva_pbi";"Análise não iniciada";"Analisada e aceita"
"alterado";"dados_e_derivados";"derivado_tempo";"966003";"1-1990530";"urgencia_suspensiva_calc";"Próximos 30 dias";"Vencida"
"alterado";"dados_e_derivados";"dados_origem";"966003";"1-1990530";"situacao_da_analise_suspensiva_dmp";"Análise não iniciada";"Analisada e aceita"
"alterado";"dados_e_derivados";"dados_origem";"966245";"1-1987745";"situacao_da_analise_suspensiva_pbi";"Análise não iniciada";"Analisada e aceita"
"alterado";"dados_e_derivados";"derivado_tempo";"966245";"1-1987745";"urgencia_suspensiva_calc";"Próximos 30 dias";"Vencida"
"alterado";"dados_e_derivados";"dados_origem";"966245";"1-1987745";"situacao_da_analise_suspensiva_dmp";"Análise não iniciada";"Analisada e aceita"
"alterado";"dados_e_derivados";"dados_origem";"966266";"1-1988295";"situacao_da_analise_suspensiva_pbi";"Analisada com pendências";"Analisada e aceita"
"alterado";"dados_e_derivados";"derivado_tempo";"966266";"1-1988295";"urgencia_suspensiva_calc";"Próximos 30 dias";"Vencida"
"alterado";"dados_e_derivados";"dados_origem";"966266";"1-1988295";"situacao_da_analise_suspensiva_dmp";"Analisada com pendências";"Analisada e aceita"
"alterado";"derivados_tempo";"derivado_tempo";"966503";"1-1990702";"urgencia_suspensiva_calc";"Próximos 30 dias";"Vencida"
"alterado";"dados_e_derivados";"dados_origem";"966720";"1-1991056";"situacao_da_analise_suspensiva_pbi";"Análise iniciada";"Analisada e aceita"
"alterado";"dados_e_derivados";"derivado_tempo";"966720";"1-1991056";"urgencia_suspensiva_calc";"Próximos 30 dias";"Vencida"
"alterado";"dados_e_derivados";"dados_origem";"966720";"1-1991056";"situacao_da_analise_suspensiva_dmp";"Análise iniciada";"Analisada e aceita"
"alterado";"dados_e_derivados";"dados_origem";"967084";"1-1991709";"situacao_da_analise_suspensiva_pbi";"Análise não iniciada";"Analisada com pendências"
"alterado";"dados_e_derivados";"derivado_tempo";"967084";"1-1991709";"urgencia_suspensiva_calc";"Próximos 30 dias";"Vencida"
"alterado";"dados_e_derivados";"dados_origem";"967084";"1-1991709";"situacao_da_analise_suspensiva_dmp";"Análise não iniciada";"Analisada com pendências"
