"tipo_alteracao";"categoria_alteracao";"natureza_campo";"num_convenio";"cod_tci";"campo";"valor_anterior";"valor_atual"
"entrou";"novo_registro";"novo_registro";"994628";"1-2106045";"vlr_repasse_tci";"";"2500000.0"
"alterado";"dados";"dados_origem";"964485";"1-1984603";"vencimento_da_suspensiva_pbi";"2026-04-28";"2026-04-29"
"alterado";"dados";"dados_origem";"964507";"1-1990139";"vencimento_da_suspensiva_pbi";"2026-04-27";"2026-04-29"
"alterado";"dados";"dados_origem";"964937";"1-1991211";"vencimento_da_suspensiva_pbi";"2026-04-21";"2026-04-29"
"alterado";"dados_e_derivados";"dados_origem";"964941";"1-1991547";"situacao_da_analise_suspensiva_pbi";"Análise iniciada";"Analisada com pendências"
"alterado";"dados_e_derivados";"dados_origem";"964941";"1-1991547";"vencimento_da_suspensiva_pbi";"2026-02-28";"2026-04-29"
"alterado";"dados_e_derivados";"derivado_tempo";"964941";"1-1991547";"urgencia_suspensiva_calc";"Vencida";"Próximos 30 dias"
"alterado";"dados";"dados_origem";"964942";"1-1990694";"vencimento_da_suspensiva_pbi";"2026-04-28";"2026-04-29"
"alterado";"dados";"dados_origem";"964944";"1-1991882";"vencimento_da_suspensiva_pbi";"2026-04-30";"2026-04-29"
"alterado";"dados";"dados_origem";"964953";"1-1985135";"vencimento_da_suspensiva_pbi";"2026-04-30";"2026-04-29"
"alterado";"dados";"dados_origem";"964966";"1-1991139";"situacao_da_analise_suspensiva_pbi";"Análise não iniciada";"Análise iniciada"
"alterado";"dados_e_derivados";"dados_origem";"964972";"1-1983086";"dte_publicacao_licitacao_tgov";"";"2026-04-06"
"alterado";"dados_e_derivados";"dados_origem";"964972";"1-1983086";"dte_homologacao_licitacao_tgov";"";"2026-10-14"
"alterado";"dados_e_derivados";"derivado_regra";"964972";"1-1983086";"flag_publicacao_licitacao_calc";"NAO";"SIM"
"alterado";"dados_e_derivados";"derivado_regra";"964972";"1-1983086";"flag_homologacao_licitacao_calc";"NAO";"SIM"
"alterado";"dados_e_derivados";"derivado_regra";"964972";"1-1983086";"ultima_data_relevante_calc";"2026-02-12";"2026-10-14"
"alterado";"dados_e_derivados";"derivado_regra";"964972";"1-1983086";"fase_atual_calc";"LAE";"HOMOLOGACAO"
"alterado";"dados_e_derivados";"derivado_regra";"964972";"1-1983086";"dias_ate_publicacao_calc";"";"53"
"alterado";"dados_e_derivados";"derivado_regra";"964972";"1-1983086";"dias_publicacao_ate_homologacao_calc";"";"191"
"alterado";"dados_e_derivados";"derivado_tempo";"964972";"1-1983086";"prazo_homolog_licitacao_calc";"";"2026-08-04"
"alterado";"dados_e_derivados";"derivado_tempo";"964972";"1-1983086";"status_pub_licitacao_calc";"No prazo";"Concluída no prazo"
"alterado";"dados_e_derivados";"derivado_tempo";"964972";"1-1983086";"status_homolog_licitacao_calc";"";"Concluída em atraso"
"alterado";"derivados_tempo";"derivado_tempo";"964980";"1-1984485";"status_pub_licitacao_calc";"Próximos 30 dias";"Vencida"
"alterado";"dados";"dados_origem";"964981";"1-1986117";"situacao_da_analise_suspensiva_pbi";"Analisada e aceita";"Suspensiva retirada"
"alterado";"dados_e_derivados";"dados_origem";"965403";"1-1991960";"vencimento_da_suspensiva_pbi";"2026-03-30";"2026-04-29"
"alterado";"dados_e_derivados";"derivado_tempo";"965403";"1-1991960";"urgencia_suspensiva_calc";"Vencida";"Próximos 30 dias"
"alterado";"dados_e_derivados";"dados_origem";"965407";"1-1986134";"dsc_situacao_contrato_mcid_tci";"Contratado - Suspensiva";"Contratado - Normal"
"alterado";"dados_e_derivados";"dados_origem";"965407";"1-1986134";"situacao_da_analise_suspensiva_pbi";"Analisada com pendências";"Suspensiva retirada"
"alterado";"dados_e_derivados";"dados_origem";"965407";"1-1986134";"dte_retirada_suspensiva_tgov";"";"2026-04-08"
"alterado";"dados_e_derivados";"dados_origem";"965407";"1-1986134";"dte_primeira_data_lae_tdb";"";"2026-04-08"
"alterado";"dados_e_derivados";"derivado_regra";"965407";"1-1986134";"status_suspensiva_calc";"PENDENTE";"RETIRADA"
"alterado";"dados_e_derivados";"derivado_regra";"965407";"1-1986134";"ultima_data_relevante_calc";"";"2026-04-08"
"alterado";"dados_e_derivados";"derivado_regra";"965407";"1-1986134";"fase_atual_calc";"SUSPENSIVA";"LAE"
"alterado";"dados_e_derivados";"derivado_tempo";"965407";"1-1986134";"prazo_pub_licitacao_calc";"";"2026-08-06"
"alterado";"dados_e_derivados";"derivado_tempo";"965407";"1-1986134";"status_pub_licitacao_calc";"";"No prazo"
