"tipo_alteracao";"categoria_alteracao";"natureza_campo";"num_convenio";"cod_tci";"campo";"valor_anterior";"valor_atual"
"alterado";"dados_e_derivados";"dados_origem";"964465";"1-1982724";"dte_vrpl_tdb";"";"2026-04-13"
"alterado";"dados_e_derivados";"dados_origem";"964465";"1-1982724";"dte_aio_tdb";"";"2026-04-13"
"alterado";"dados_e_derivados";"derivado_regra";"964465";"1-1982724";"ultima_data_relevante_calc";"2026-01-21";"2026-04-13"
"alterado";"dados_e_derivados";"derivado_regra";"964465";"1-1982724";"fase_atual_calc";"HOMOLOGACAO";"AIO"
"alterado";"dados_e_derivados";"derivado_regra";"964465";"1-1982724";"dias_homologacao_ate_vrpl_calc";"";"82"
"alterado";"dados_e_derivados";"derivado_regra";"964465";"1-1982724";"dias_vrpl_ate_aio_calc";"";"0"
"alterado";"dados_e_derivados";"derivado_tempo";"964465";"1-1982724";"prazo_inicio_obra_calc";"";"2026-04-27"
"alterado";"dados_e_derivados";"derivado_tempo";"964465";"1-1982724";"status_inicio_obra_calc";"";"Próximos 10 dias úteis"
"alterado";"dados_e_derivados";"dados_origem";"964483";"1-1982978";"dte_homologacao_licitacao_tgov";"2026-04-24";"2026-05-26"
"alterado";"dados_e_derivados";"derivado_regra";"964483";"1-1982978";"ultima_data_relevante_calc";"2026-04-24";"2026-05-26"
"alterado";"dados_e_derivados";"derivado_regra";"964483";"1-1982978";"dias_publicacao_ate_homologacao_calc";"46";"78"
"alterado";"dados";"dados_origem";"964504";"1-1991092";"situacao_da_analise_suspensiva_pbi";"Analisada com pendências";"Análise iniciada"
"alterado";"dados_e_derivados";"dados_origem";"964516";"1-1990918";"dte_aio_tdb";"";"2026-04-13"
"alterado";"dados_e_derivados";"derivado_regra";"964516";"1-1990918";"ultima_data_relevante_calc";"2026-03-17";"2026-04-13"
"alterado";"dados_e_derivados";"derivado_regra";"964516";"1-1990918";"fase_atual_calc";"VRPL";"AIO"
"alterado";"dados_e_derivados";"derivado_regra";"964516";"1-1990918";"dias_vrpl_ate_aio_calc";"";"27"
"alterado";"dados_e_derivados";"derivado_tempo";"964516";"1-1990918";"prazo_inicio_obra_calc";"";"2026-04-27"
"alterado";"dados_e_derivados";"derivado_tempo";"964516";"1-1990918";"status_inicio_obra_calc";"";"Próximos 10 dias úteis"
"alterado";"dados_e_derivados";"dados_origem";"964517";"1-1986047";"situacao_da_analise_suspensiva_pbi";"Análise iniciada";"Suspensiva retirada"
"alterado";"dados_e_derivados";"dados_origem";"964517";"1-1986047";"dte_retirada_suspensiva_tgov";"";"2026-04-13"
