"tipo_alteracao";"categoria_alteracao";"natureza_campo";"num_convenio";"cod_tci";"campo";"valor_anterior";"valor_atual"
"alterado";"dados";"dados_origem";"968597";"1-2012360";"situacao_da_analise_suspensiva_pbi";"Analisada com pendências";"Análise não iniciada"
"alterado";"dados";"dados_origem";"968597";"1-2012360";"situacao_da_analise_suspensiva_dmp";"Analisada com pendências";"Análise não iniciada"
"alterado";"dados_e_derivados";"dados_origem";"968609";"1-2012694";"dte_inicio_obra_mcid_tci";"2026-01-19";"2026-02-26"
"alterado";"dados_e_derivados";"derivado_regra";"968609";"1-2012694";"ultima_data_relevante_calc";"2026-01-19";"2026-02-26"
"alterado";"dados_e_derivados";"derivado_regra";"968609";"1-2012694";"dias_aio_ate_inicio_obra_calc";"39";"77"
"alterado";"dados";"dados_origem";"968727";"1-2017073";"situacao_da_analise_suspensiva_pbi";"Análise não iniciada";"Análise iniciada"
"alterado";"dados";"dados_origem";"968727";"1-2017073";"situacao_da_analise_suspensiva_dmp";"Análise não iniciada";"Análise iniciada"
"alterado";"dados";"dados_origem";"968744";"1-2016099";"dsc_objeto_instrumento_tci";"Elaboração de estudos e projetos para realização das obras de drenagem e manejo de águas pluviais referentes à proposta PAC 5600003453/2023. As obras serão 1. Bacias de Contenção de Cheias; 2. Sistemas de Interceptação de Lixo no Canal Fluvial e Obras de Drenagem e Manejo de Águas Pluviais (atingidos por inundação); 3. Obras de Drenagem e Manejo de Águas Pluviais (Galerias de Águas Pluviais, Parques Lineares Ribeirinhos, Restauração de Margens, Recomposição de Mata Ciliar, Desassoreamento de Rios, Pavimentos Drenantes, Monitoramento Fluvial, Contenção de Encostas e Reassentamento de Famílias).";"Elaboração de estudos e projetos para realização das obras de drenagem e manejo de águas pluviais referentes à proposta PAC 5600003453/2023. As obras serão 1. Bacias de Contenção de Cheias, 2. Sistemas de Interceptação de Lixo no Canal Fluvial e Obras de Drenagem e Manejo de Águas Pluviais (atingidos por inundação), 3. Obras de Drenagem e Manejo de Águas Pluviais (Galerias de Águas Pluviais, Parques Lineares Ribeirinhos, Restauração de Margens, Recomposição de Mata Ciliar, Desassoreamento de Rios, Pavimentos Drenantes, Monitoramento Fluvial, Contenção de Encostas e Reassentamento de Famílias)."
"alterado";"dados";"dados_origem";"968978";"1-2014950";"dsc_objeto_instrumento_tci";"AMPLIAÇÃO DO SISTEMA DE RESERVAÇÃO DE ÁGUA TRATADA; ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA “EEAT JOSÉ OMETTO”; SISTEMA ADUTOR DE ÁGUA: TRECHO “EEAT JOSÉ OMETO” ATÉ O RESERVATÓRIO A SER IMPLANTADO NO RESIDENCIAL CAMPO BELO.";"AMPLIAÇÃO DO SISTEMA DE RESERVAÇÃO DE ÁGUA TRATADA, ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA “EEAT JOSÉ OMETTO”, SISTEMA ADUTOR DE ÁGUA: TRECHO “EEAT JOSÉ OMETO” ATÉ O RESERVATÓRIO A SER IMPLANTADO NO RESIDENCIAL CAMPO BELO."
"alterado";"dados_e_derivados";"dados_origem";"969012";"1-2017818";"dsc_situacao_contrato_mcid_tci";"Contratado - Suspensiva";"Contratado - Normal"
"alterado";"dados_e_derivados";"dados_origem";"969012";"1-2017818";"dte_retirada_suspensiva_tgov";"";"2026-04-27"
"alterado";"dados_e_derivados";"derivado_regra";"969012";"1-2017818";"status_suspensiva_calc";"PENDENTE";"RETIRADA"
"alterado";"dados_e_derivados";"derivado_tempo";"969012";"1-2017818";"urgencia_suspensiva_calc";"Próximos 30 dias";""
"alterado";"dados_e_derivados";"derivado_regra";"969012";"1-2017818";"situacao_contrato_dmp";"Contratado - Suspensiva";"Contratado - Normal"
"alterado";"dados_e_derivados";"dados_origem";"969066";"1-2016941";"dsc_situacao_contrato_mcid_tci";"Contratado - Suspensiva";"Contratado - Normal"
"alterado";"dados_e_derivados";"dados_origem";"969066";"1-2016941";"situacao_da_analise_suspensiva_pbi";"Análise iniciada";"Analisada e aceita"
"alterado";"dados_e_derivados";"dados_origem";"969066";"1-2016941";"dte_retirada_suspensiva_tgov";"";"2026-04-27"
"alterado";"dados_e_derivados";"derivado_regra";"969066";"1-2016941";"status_suspensiva_calc";"PENDENTE";"RETIRADA"
"alterado";"dados_e_derivados";"derivado_tempo";"969066";"1-2016941";"urgencia_suspensiva_calc";"Próximos 30 dias";""
"alterado";"dados_e_derivados";"dados_origem";"969066";"1-2016941";"situacao_da_analise_suspensiva_dmp";"Análise iniciada";"Analisada e aceita"
"alterado";"dados_e_derivados";"derivado_regra";"969066";"1-2016941";"situacao_contrato_dmp";"Contratado - Suspensiva";"Contratado - Normal"
"alterado";"dados";"dados_origem";"969134";"1-2015907";"dsc_objeto_instrumento_tci";"Contratação de Empresa Especializada para Revisão do Plano Municipal de Saneamento Básico, incluindo o Plano de Abastecimento de Água Potável; o Plano de Coleta, Transporte, Tratamento e Disposição Final Adequada do Esgoto Sanitário; o Plano de Limpeza Urbana e Manejo de Resíduos Sólidos e o Plano de Drenagem e Manejo das Águas Pluviais e Contratação de Empresa Especializada para Estudo, Análise e Proposição de Projetos e Soluções de Controle e Mitigação de Cheias em Áreas de Inundação no Município de Taquari - RS.";"Contratação de Empresa Especializada para Revisão do Plano Municipal de Saneamento Básico, incluindo o Plano de Abastecimento de Água Potável, o Plano de Coleta, Transporte, Tratamento e Disposição Final Adequada do Esgoto Sanitário, o Plano de Limpeza Urbana e Manejo de Resíduos Sólidos e o Plano de Drenagem e Manejo das Águas Pluviais e Contratação de Empresa Especializada para Estudo, Análise e Proposição de Projetos e Soluções de Controle e Mitigação de Cheias em Áreas de Inundação no Município de Taquari - RS."
"alterado";"dados";"dados_origem";"969250";"1-2016908";"dsc_objeto_instrumento_tci";"1.3-Construção de reservatório metálico elevado R-6A (ETA Fonte) - capac. 500m3;1.4-Construção de reservatório metálico apoiado R-61 (Captação Paiol) - capac. 500m3;1.5-Construção de reservatório metálico apoiado R-33A (Universidades) - capac. 500m3;1.6-Construção do reservatório metálico apoiado R-38A (Planalto Novo) - capac. 1.000m3;1.7-Construção de 02 (dois) reservatórios metálicos apoiados R-17A (Vila Xavier - Zona Baixa) e R03A (Vila Xavier - Zona Baixa) - capac. 1.500m3 cada, incluindo barriletes;1.8-Construção de 02 (dois) reservatórios metálicos apoiados R-13A (Vila Xavier - Zona Alta) e R-13B (Vila Xavier - Zona Alta) - capac. 1.500m3 cada, incluindo barriletes, bombas recalque e painéis;1.9-Construção de reservatório metálico apoiado Ouro - capac. 1000m3, incluindo barriletes.";"1.3-Construção de reservatório metálico elevado R-6A (ETA Fonte) - capac. 500m3,1.4-Construção de reservatório metálico apoiado R-61 (Captação Paiol) - capac. 500m3,1.5-Construção de reservatório metálico apoiado R-33A (Universidades) - capac. 500m3,1.6-Construção do reservatório metálico apoiado R-38A (Planalto Novo) - capac. 1.000m3,1.7-Construção de 02 (dois) reservatórios metálicos apoiados R-17A (Vila Xavier - Zona Baixa) e R03A (Vila Xavier - Zona Baixa) - capac. 1.500m3 cada, incluindo barriletes,1.8-Construção de 02 (dois) reservatórios metálicos apoiados R-13A (Vila Xavier - Zona Alta) e R-13B (Vila Xavier - Zona Alta) - capac. 1.500m3 cada, incluindo barriletes, bombas recalque e painéis,1.9-Construção de reservatório metálico apoiado Ouro - capac. 1000m3, incluindo barriletes."
"alterado";"dados_e_derivados";"dados_origem";"969255";"1-2014928";"dsc_situacao_contrato_mcid_tci";"Contratado - Suspensiva";"Cancelado ou Distratado"
"alterado";"dados_e_derivados";"derivado_tempo";"969255";"1-2014928";"urgencia_suspensiva_calc";"Próximos 30 dias";""
"alterado";"dados_e_derivados";"dados_origem";"969255";"1-2014928";"situacao_da_analise_suspensiva_dmp";"Analisada com pendências";"Não se aplica"
"alterado";"dados_e_derivados";"derivado_regra";"969255";"1-2014928";"situacao_contrato_dmp";"Contratado - Suspensiva";"Cancelado ou Distratado"
"alterado";"dados_e_derivados";"dados_origem";"969255";"1-2014928";"motivo_suspensiva_retirada_dmp";"";"Não se aplica"
"alterado";"dados";"dados_origem";"970645";"1-2015622";"dsc_objeto_instrumento_tci";"Elaboração de anteprojeto de Expansão do VLT de Salvador e RMS - trecho Ilha de São João - Mapele Camaçari - Alagoinhas;";"Elaboração de anteprojeto de Expansão do VLT de Salvador e RMS - trecho Ilha de São João - Mapele Camaçari - Alagoinhas,"
"alterado";"dados_e_derivados";"dados_origem";"970650";"1-2015360";"dsc_situacao_contrato_mcid_tci";"Contratado - Suspensiva";"Contratado - Normal"
"alterado";"dados_e_derivados";"dados_origem";"970650";"1-2015360";"dte_retirada_suspensiva_tgov";"";"2026-04-27"
"alterado";"dados_e_derivados";"derivado_regra";"970650";"1-2015360";"status_suspensiva_calc";"PENDENTE";"RETIRADA"
"alterado";"dados_e_derivados";"derivado_regra";"970650";"1-2015360";"fase_atual_calc";"SUSPENSIVA";"SUSPENSIVA RETIRADA"
"alterado";"dados_e_derivados";"derivado_tempo";"970650";"1-2015360";"urgencia_suspensiva_calc";"Próximos 30 dias";""
"alterado";"dados_e_derivados";"derivado_regra";"970650";"1-2015360";"situacao_contrato_dmp";"Contratado - Suspensiva";"Contratado - Normal"
"alterado";"dados";"dados_origem";"973215";"1-2021870";"situacao_da_analise_suspensiva_pbi";"Análise não iniciada";"Analisada com pendências"
"alterado";"dados";"dados_origem";"973215";"1-2021870";"situacao_da_analise_suspensiva_dmp";"Análise não iniciada";"Analisada com pendências"
"alterado";"dados";"dados_origem";"973219";"1-2016165";"situacao_da_analise_suspensiva_pbi";"Analisada com pendências";"Análise não iniciada"
"alterado";"dados";"dados_origem";"973219";"1-2016165";"situacao_da_analise_suspensiva_dmp";"Analisada com pendências";"Análise não iniciada"
"alterado";"dados";"dados_origem";"974019";"1-2032852";"dsc_objeto_instrumento_tci";"Execução de obras; serviços de engenharia; aquisição de veículos e equipamentos para implementar o Serviço Regional de Coletas Seletivas Múltiplas, Manejo de Resíduos e Economia Circular no Noroeste de Minas.";"Execução de obras, serviços de engenharia, aquisição de veículos e equipamentos para implementar o Serviço Regional de Coletas Seletivas Múltiplas, Manejo de Resíduos e Economia Circular no Noroeste de Minas."
"alterado";"dados";"dados_origem";"983612";"1-2139414";"situacao_da_analise_suspensiva_pbi";"Análise iniciada";"Analisada com pendências"
"alterado";"dados";"dados_origem";"983612";"1-2139414";"situacao_da_analise_suspensiva_dmp";"Análise iniciada";"Analisada com pendências"
"alterado";"dados";"dados_origem";"984848";"1-2137220";"situacao_da_analise_suspensiva_pbi";"Análise não iniciada";"Análise iniciada"
"alterado";"dados";"dados_origem";"984848";"1-2137220";"situacao_da_analise_suspensiva_dmp";"Análise não iniciada";"Análise iniciada"
"alterado";"dados";"dados_origem";"985095";"1-2092645";"dsc_objeto_instrumento_tci";"Projeto de 12 meses para formação, capacitação e mobilização de lideranças e coletivos em periferias de SP e RMSP. Inclui identificação e articulação de redes colaborativas; oficinas mensais (8 meses) sobre gestão de projetos, direitos humanos, mediação de conflitos, mobilização social, liderança e comunicação; encontros comunitários para troca de experiências; e criação de comitês consultivos e fóruns temáticos, garantindo sistematização de resultados para subsidiar políticas públicas locais.";"Projeto de 12 meses para formação, capacitação e mobilização de lideranças e coletivos em periferias de SP e RMSP. Inclui identificação e articulação de redes colaborativas, oficinas mensais (8 meses) sobre gestão de projetos, direitos humanos, mediação de conflitos, mobilização social, liderança e comunicação, encontros comunitários para troca de experiências, e criação de comitês consultivos e fóruns temáticos, garantindo sistematização de resultados para subsidiar políticas públicas locais."
"alterado";"dados";"dados_origem";"986332";"1-2134446";"situacao_da_analise_suspensiva_pbi";"Análise iniciada";"Analisada com pendências"
"alterado";"dados";"dados_origem";"986332";"1-2134446";"situacao_da_analise_suspensiva_dmp";"Análise iniciada";"Analisada com pendências"
"alterado";"dados";"dados_origem";"986650";"1-2141564";"situacao_da_analise_suspensiva_pbi";"Analisada com pendências";"Análise não iniciada"
"alterado";"dados";"dados_origem";"986650";"1-2141564";"situacao_da_analise_suspensiva_dmp";"Analisada com pendências";"Análise não iniciada"
"alterado";"dados";"dados_origem";"991661";"1-2164141";"dsc_objeto_instrumento_tci";"Implantação de Coleta Seletiva no Município, contemplando Projeto de Trabalho Social;Elaboração projeto executivo e  Finalização da Célula B2 do Aterro Sanitário Municipal;Elaboração e implantação do projeto de encerramento do antigo lixão municipal; Implantação de estruturas necessárias para uma nova Área de transbordo e Triagem de resíduos da construção civil e volumosos- ATT;";"Implantação de Coleta Seletiva no Município, contemplando Projeto de Trabalho Social,Elaboração projeto executivo e  Finalização da Célula B2 do Aterro Sanitário Municipal,Elaboração e implantação do projeto de encerramento do antigo lixão municipal, Implantação de estruturas necessárias para uma nova Área de transbordo e Triagem de resíduos da construção civil e volumosos- ATT,"
"alterado";"dados";"dados_origem";"992840";"1-2168397";"situacao_da_analise_suspensiva_pbi";"Analisada com pendências";"Análise não iniciada"
"alterado";"dados";"dados_origem";"992840";"1-2168397";"situacao_da_analise_suspensiva_dmp";"Analisada com pendências";"Análise não iniciada"
"alterado";"dados";"dados_origem";"992842";"1-2168398";"situacao_da_analise_suspensiva_pbi";"Analisada com pendências";"Análise não iniciada"
"alterado";"dados";"dados_origem";"992842";"1-2168398";"situacao_da_analise_suspensiva_dmp";"Analisada com pendências";"Análise não iniciada"
