"tipo_alteracao";"categoria_alteracao";"natureza_campo";"num_convenio";"cod_tci";"campo";"valor_anterior";"valor_atual"
"alterado";"dados";"dados_origem";"964495";"1-1991760";"situacao_da_analise_suspensiva_pbi";"Analisada com pendências";"Análise não iniciada"
"alterado";"dados";"dados_origem";"964495";"1-1991760";"situacao_da_analise_suspensiva_dmp";"Analisada com pendências";"Análise não iniciada"
"alterado";"dados";"dados_origem";"964504";"1-1991092";"situacao_da_analise_suspensiva_pbi";"Análise iniciada";"Analisada com pendências"
"alterado";"dados";"dados_origem";"964504";"1-1991092";"situacao_da_analise_suspensiva_dmp";"Análise iniciada";"Analisada com pendências"
"alterado";"dados";"dados_origem";"964507";"1-1990139";"situacao_da_analise_suspensiva_pbi";"Análise iniciada";"Analisada com pendências"
"alterado";"dados";"dados_origem";"964507";"1-1990139";"situacao_da_analise_suspensiva_dmp";"Análise iniciada";"Analisada com pendências"
"alterado";"dados";"dados_origem";"964936";"1-1991620";"situacao_da_analise_suspensiva_pbi";"Analisada com pendências";"Análise iniciada"
"alterado";"dados";"dados_origem";"964936";"1-1991620";"situacao_da_analise_suspensiva_dmp";"Analisada com pendências";"Análise iniciada"
"alterado";"dados";"dados_origem";"964941";"1-1991547";"situacao_da_analise_suspensiva_pbi";"Analisada com pendências";"Análise não iniciada"
"alterado";"dados";"dados_origem";"964941";"1-1991547";"situacao_da_analise_suspensiva_dmp";"Analisada com pendências";"Análise não iniciada"
"alterado";"dados";"dados_origem";"964953";"1-1985135";"situacao_da_analise_suspensiva_pbi";"Análise iniciada";"Analisada com pendências"
"alterado";"dados";"dados_origem";"964953";"1-1985135";"situacao_da_analise_suspensiva_dmp";"Análise iniciada";"Analisada com pendências"
"alterado";"dados";"dados_origem";"964966";"1-1991139";"situacao_da_analise_suspensiva_pbi";"Análise iniciada";"Analisada com pendências"
"alterado";"dados";"dados_origem";"964966";"1-1991139";"situacao_da_analise_suspensiva_dmp";"Análise iniciada";"Analisada com pendências"
"alterado";"dados";"dados_origem";"965409";"1-1991068";"situacao_da_analise_suspensiva_pbi";"Analisada com pendências";"Análise não iniciada"
