"tipo_alteracao";"categoria_alteracao";"natureza_campo";"num_convenio";"cod_tci";"campo";"valor_anterior";"valor_atual"
"alterado";"dados_e_derivados";"dados_origem";"965736";"1-1986119";"dsc_situacao_contrato_mcid_tci";"Contratado - Suspensiva";"Contratado - Normal"
"alterado";"dados_e_derivados";"dados_origem";"965736";"1-1986119";"dte_retirada_suspensiva_tgov";"";"2026-04-22"
"alterado";"dados_e_derivados";"derivado_regra";"965736";"1-1986119";"status_suspensiva_calc";"PENDENTE";"RETIRADA"
"alterado";"dados_e_derivados";"derivado_tempo";"965736";"1-1986119";"urgencia_suspensiva_calc";"Próximos 30 dias";""
"alterado";"dados_e_derivados";"derivado_regra";"965736";"1-1986119";"situacao_contrato_dmp";"Contratado - Suspensiva";"Contratado - Normal"
"alterado";"dados_e_derivados";"dados_origem";"966596";"1-1990870";"dte_publicacao_licitacao_tgov";"2025-12-02";"2025-11-27"
"alterado";"dados_e_derivados";"derivado_regra";"966596";"1-1990870";"dias_ate_publicacao_calc";"214";"209"
"alterado";"dados_e_derivados";"derivado_regra";"966596";"1-1990870";"dias_publicacao_ate_homologacao_calc";"24";"29"
"alterado";"dados_e_derivados";"dados_origem";"966731";"1-1994766";"dsc_situacao_contrato_mcid_tci";"Contratado - Suspensiva";"Cancelado ou Distratado"
"alterado";"dados_e_derivados";"derivado_tempo";"966731";"1-1994766";"urgencia_suspensiva_calc";"Vencida";""
"alterado";"dados_e_derivados";"dados_origem";"966731";"1-1994766";"situacao_da_analise_suspensiva_dmp";"Analisada com pendências";"Não se aplica"
"alterado";"dados_e_derivados";"derivado_regra";"966731";"1-1994766";"situacao_contrato_dmp";"Contratado - Suspensiva";"Cancelado ou Distratado"
"alterado";"dados_e_derivados";"dados_origem";"966731";"1-1994766";"motivo_suspensiva_retirada_dmp";"";"Não se aplica"
"alterado";"dados_e_derivados";"dados_origem";"967069";"1-1991694";"dsc_situacao_contrato_mcid_tci";"Contratado - Suspensiva";"Contratado - Normal"
"alterado";"dados_e_derivados";"dados_origem";"967069";"1-1991694";"dte_retirada_suspensiva_tgov";"";"2026-04-22"
